Class,BaseType,DropLevel,Rarity,Height,Width,Sockets,Quality,Corrupted,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Armour Max,Game:Evasion,Game:Evasion Max,Game:Energy Shield,Game:Energy Shield Max,Game:Block
Map Fragments,Influencing Scarab of Interference,73,,1,1,,,,necro,,3,,,,,,,,,"A Map Boss is accompanied by a random Shaper Guardian, Elder Guardian, Conqueror or Synthesis Boss\nCan only be used with Tier 14+ Maps",,,,,,,,
Map Fragments,Sulphite Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains Niko,,,,,,,,
Map Fragments,Sulphite Scarab of Fumes,73,,1,1,,,,necro,,2,,,,,,,,,Sulphite found in Map Area releases Enraging Fumes\nMonsters affected by Enraging Fumes have 50% increased Item Quantity\nSulphite in your maps is guarded by Monsters from the Azurite Mine,,,,,,,,
Map Fragments,Divination Scarab of The Cloister,68,,1,1,,,,necro,,4,,,,,,,,,Area contains 8 to 12 additional packs of Doedre's Devoted\nDoedre's Devoted have 1% additional chance to drop a Stacked Deck,,,,,,,,
Map Fragments,Divination Scarab of Plenty,73,,1,1,,,,necro,,3,,,,,,,,,Area contains 6 to 10 additional Packs of Divination Touched Magic Monsters that\nhave 1000% increased chance to drop Divination Cards,,,,,,,,
Map Fragments,Divination Scarab of Pilfering,78,,1,1,,,,necro,,2,,,,,,,,,Divination Cards which drop in Area are stolen by a Final Map Boss\nThat Final Map Boss becomes more Difficult and deals\nincreased Damage the more Divination Cards they have stolen\nThat Final Map Boss duplicates all stolen Divination Cards when defeated,,,,,,,,
Map Fragments,Torment Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area is haunted by 4 additional Tormented Spirits\nTormented Spirits in Area have a 10% chance to\nbe set free when Possessed Monsters are slain\nand dig up a Possessed Monster,,,,,,,,
Map Fragments,Torment Scarab of Peculiarity,73,,1,1,,,,necro,,3,,,,,,,,,Tormented Spirits in Area are replaced with unusual variants,,,,,,,,
Map Fragments,Ambush Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains 4 additional Strongboxes,,,,,,,,
Map Fragments,Ambush Scarab of Hidden Compartments,73,,1,1,,,,necro,,3,,,,,,,,,15% Chance for Strongboxes in Area to be openable again,,,,,,,,
Map Fragments,Ambush Scarab of Potency,73,,1,1,,,,necro,,3,,,,,,,,,75% Increased effect of Explicit Modifiers on Strongboxes in Area,,,,,,,,
Map Fragments,Ambush Scarab of Containment,78,,1,1,,,,necro,,2,,,,,,,,,Area contains many additional Strongboxes\nArea's inhabitants are lying in ambush,,,,,,,,
Map Fragments,Ambush Scarab of Discernment,73,,1,1,,,,necro,,2,,,,,,,,,Strongboxes in Area are more likely to be rarer varieties,,,,,,,,
Map Fragments,Expedition Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains an Expedition Encounter,,,,,,,,
Map Fragments,Expedition Scarab of Runefinding,73,,1,1,,,,necro,,3,,,,,,,,,Expedition Encounters in Area have 100% increased\nnumber of Runic Monster Markers,,,,,,,,
Map Fragments,Expedition Scarab of Verisium Powder,73,,1,1,,,,necro,,3,,,,,,,,,Expedition Encounters in Area have 50% increased number of Explosives\n80% increased Explosive Radius,,,,,,,,
Map Fragments,Expedition Scarab of Archaeology,78,,1,1,,,,necro,,2,,,,,,,,,Remnants in Expedition Encounters in Area have 2 additional Suffixes and Prefixes,,,,,,,,
Map Fragments,Legion Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains an additional Legion Encounter,,,,,,,,
Map Fragments,Legion Scarab of Officers,73,,1,1,,,,necro,,3,,,,,,,,,Legion Factions in Area have 5 additional Sergeants,,,,,,,,
Map Fragments,Legion Scarab of Treasures,73,,1,1,,,,necro,,3,,,,,,,,,Legion Chests in Area have a 20% chance to spread their Rewards\nto Legion Monsters they release from stasis when they are broken out\nLegion Monsters that have gained Rewards have increased Difficulty,,,,,,,,
Map Fragments,Legion Scarab of Eternal Conflict,78,,1,1,,,,necro,,2,,,,,,,,,Legion Monsters in Area can be broken out of Stasis multiple times\nLegion Monsters in Area gain increased Difficulty and Reward for each time they are broken out,,,,,,,,
Map Fragments,Abyss Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains an additional [ContainsAbyss|Abyss],,,,,,,,
Map Fragments,Abyss Scarab of Multitudes,73,,1,1,,,,necro,,3,,,,,,,,,[ContainsAbyss|Abyss] Chasms in Area spawn 100% increased Monsters per fed [AbyssFedSoul|Soul],,,,,,,,
Map Fragments,Abyss Scarab of Crystals,73,,1,1,,,,necro,,3,,,,,,,,,Non-final [ContainsAbyss|Abyss] Pits in Area create an [AbyssalCrystal|Abyssal Crystal] on closing,,,,,,,,
Map Fragments,Anarchy Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains 5 additional Rogue Exiles,,,,,,,,
Map Fragments,Anarchy Scarab of Gigantification,78,,1,1,,,,necro,,3,,,,,,,,,Wild Rogue Exiles in Area have a 30% chance to be replaced with a Rogue Giant,,,,,,,,
Map Fragments,Anarchy Scarab of Partnership,73,,1,1,,,,necro,,2,,,,,,,,,Wild Rogue Exiles in Area have a 50% chance to appear in pairs,,,,,,,,
Map Fragments,Essence Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains 3 additional Imprisoned Monsters,,,,,,,,
Map Fragments,Essence Scarab of Ascent,73,,1,1,,,,necro,,3,,,,,,,,,Essences found in Area are a tier higher,,,,,,,,
Map Fragments,Essence Scarab of Stability,73,,1,1,,,,necro,,3,,,,,,,,,Corrupting an Essence in Area can only result in\nupgrading or transforming Essences,,,,,,,,
Map Fragments,Essence Scarab of Calcification,78,,1,1,,,,necro,,2,,,,,,,,,Rare monsters that are natural inhabitants of the Area are imprisoned by Essences,,,,,,,,
Map Fragments,Domination Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains 3 additional Shrines,,,,,,,,
Map Fragments,Domination Scarab of Apparitions,78,,1,1,,,,necro,,3,,,,,,,,,Area contains 2 additional Apparition Shrines,,,,,,,,
Map Fragments,Domination Scarab of Evolution,73,,1,1,,,,necro,,3,,,,,,,,,Area contains an additional Evolving Shrine,,,,,,,,
Map Fragments,Domination Scarab of Terrors,78,,1,1,,,,necro,,2,,,,,,,,,Shrines in Area are guarded by an Atlas Boss\nModifiers to the Final Map Boss also apply to these Atlas Bosses,,,,,,,,
Map Fragments,Ritual Scarab of Selectiveness,68,,1,1,,,,necro,,3,,,,,,,,,Rerolling Favours at Ritual Altars in Area has no cost the first 2 times\nRitual Altars in Area allow rerolling Favours 2 additional times,,,,,,,,
Map Fragments,Ritual Scarab of Wisps,73,,1,1,,,,necro,,3,,,,,,,,,Ritual Altars in Area spawn a Wildwood Wisp\nWildwood Wisps grant 100% increased Tribute Gained to nearby Players,,,,,,,,
Map Fragments,Ritual Scarab of Abundance,73,,1,1,,,,necro,,2,,,,,,,,,Rituals in Area offer 100% increased Favours,,,,,,,,
Map Fragments,Harvest Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains the Sacred Grove,,,,,,,,
Map Fragments,Harvest Scarab of Doubling,73,,1,1,,,,necro,,3,,,,,,,,,Lifeforce dropped by Harvest Monsters in Area is duplicated\nHarvest Monsters in Area have 100% more Life,,,,,,,,
Map Fragments,Harvest Scarab of Cornucopia,78,,1,1,,,,necro,,2,,,,,,,,,"If Area contains the Sacred Grove, it will contain up to 1 additional Tier 4 seed of each type, if possible",,,,,,,,
Map Fragments,Incursion Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains Alva,,,,,,,,
Map Fragments,Incursion Scarab of Invasion,73,,1,1,,,,necro,,3,,,,,,,,,Area contains 12 to 16 additional packs of Incursion Monsters,,,,,,,,
Map Fragments,Incursion Scarab of Champions,73,,1,1,,,,necro,,2,,,,,,,,,Incursions in Area have a 35% chance for all Monsters to be at least Magic\nIncursions in Area have 15% increased Pack Size,,,,,,,,
Map Fragments,Incursion Scarab of Timelines,78,,1,1,,,,necro,,2,,,,,,,,,"Final Architect slain in Area will drop an Itemised Temple\nItemised Temples dropped in Area are generated based on current Temple layout, but with randomised room tiers",,,,,,,,
Map Fragments,Betrayal Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains Jun,,,,,,,,
Map Fragments,Betrayal Scarab of the Allflame,73,,1,1,,,,necro,,3,,,,,,,,,75% Increased number of Monster Packs Substituted by Allflame Embers in Area,,,,,,,,
Map Fragments,Betrayal Scarab of Reinforcements,73,,1,1,,,,necro,,2,,,,,,,,,Immortal Syndicate Members in Area have 50% increased chance to be accompanied by reinforcements,,,,,,,,
Map Fragments,Beyond Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Slaying enemies close together in Area can attract monsters from Beyond this realm,,,,,,,,
Map Fragments,Beyond Scarab of Haemophilia,73,,1,1,,,,necro,,3,,,,,,,,,Beyond Portals in Area have 50% increased Merging Radius\nCharacters that Kill Beyond Rare Monsters in Area have a 30% chance to gain their Modifiers for 20 seconds,,,,,,,,
Map Fragments,Beyond Scarab of Resurgence,78,,1,1,,,,necro,,2,,,,,,,,,Beyond Bosses Spawned in Area are accompanied by Beyond Bosses of other Factions\nBeyond Bosses in Area drop 20% increased Tainted Currency\nBeyond Portals in Area have 30% increased chance to spawn a Unique Boss,,,,,,,,
Map Fragments,Beyond Scarab of the Invasion,78,,1,1,,,,necro,,2,,,,,,,,,Rare and Unique Monsters slain in Area create 8 to 12 additional Beyond Portals,,,,,,,,
Map Fragments,Ultimatum Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains an Ultimatum Encounter,,,,,,,,
Map Fragments,Ultimatum Scarab of Bribing,73,,1,1,,,,necro,,3,,,,,,,,,Ultimatum Monsters grant 150% increased Experience\nUltimatum Encounters grant rewards as though you completed 2 additional Rounds,,,,,,,,
Map Fragments,Ultimatum Scarab of Dueling,78,,1,1,,,,necro,,3,,,,,,,,,Ultimatum Encounters in Area will always lead to a Unique Boss if possible,,,,,,,,
Map Fragments,Ultimatum Scarab of Catalysing,78,,1,1,,,,necro,,2,,,,,,,,,Ultimatum Encounters in Area will only offer Catalysts\nas Rewards to the Map Owner,,,,,,,,
Map Fragments,Ultimatum Scarab of Inscription,73,,1,1,,,,necro,,2,,,,,,,,,Ultimatum Encounter rewards in Area offering Catalysts\nwill offer Inscribed Ultimatums to the Map Owner instead,,,,,,,,
Map Fragments,Delirium Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains a Mirror of Delirium,,,,,,,,
Map Fragments,Delirium Scarab of Mania,73,,1,1,,,,necro,,3,,,,,,,,,Delirium Reward Meters fill 100% faster in Area\nDelirium in Area increases 50% faster with distance from the mirror,,,,,,,,
Map Fragments,Delirium Scarab of Paranoia,73,,1,1,,,,necro,,3,,,,,,,,,Delirium Encounters in Area generate 2 additional Reward types,,,,,,,,
Map Fragments,Delirium Scarab of Neuroses,73,,1,1,,,,necro,,2,,,,,,,,,Delirium Encounters in Area contain all Unique Delirium Bosses\nDelirium Reward Types in Area gain +1 to count on defeating a Unique Delirium Boss\nCan only be used with Tier 11+ Maps,,,,,,,,
Map Fragments,Delirium Scarab of Delusions,73,,1,1,,,,necro,,2,,,,,,,,,Maps found in Area have layers of Delirium,,,,,,,,
Map Fragments,Blight Scarab,68,,1,1,,,,necro,,4,,,,,,,,,Area contains a Blight Encounter,,,,,,,,
Map Fragments,Blight Scarab of the Blightheart,73,,1,1,,,,necro,,2,,,,,,,,,Blight Encounters in Area have one Blighted Chest\nBlight Encounters in Area spawn additional waves of Enemies\nBlighted Chests in Area grow larger and more\nrewarding the more Blighted Enemies are slain,,,,,,,,
Map Fragments,Blight Scarab of Blooming,78,,1,1,,,,necro,,2,,,,,,,,,Blight Encounters in Area have up to 3 additional Unique Bosses\nUnique enemies in Blight Encounters have 100% increased life\nTier 14+ Blighted Maps found in Area drop as Blight-Ravaged Maps instead,,,,,,,,
Map Fragments,Scarab of Monstrous Lineage,68,,1,1,,,,necro,,2,,,,,,,,,40% increased Magic Pack Size,,,,,,,,
Map Fragments,Scarab of Adversaries,68,,1,1,,,,necro,,2,,,,,,,,,Area contains 4 additional Packs with Mirrored Rare Monsters,,,,,,,,
Map Fragments,Scarab of Divinity,73,,1,1,,,,necro,,2,,,,,,,,,Up to 3 additional Rare Monsters in Area will be Pantheon-Touched\nApparitions spawned by Pantheon-Touched Monsters deal 100% increased damage,,,,,,,,
Map Fragments,Scarab of Stability,78,,1,1,,,,necro,,2,,,,,,,,,Portals to Area have a 50% chance to not be consumed on use,,,,,,,,
Map Fragments,Horned Scarab of Bloodlines,81,,1,1,,,,necro,,1,,,,,,,,,Area has 150% increased Magic Monsters\nMagic Monsters in area have an additional Modifier,,,,,,,,
Map Fragments,Horned Scarab of Nemeses,81,,1,1,,,,necro,,1,,,,,,,,,Rare Monsters in Area have 2 additional Modifiers,,,,,,,,
Map Fragments,Horned Scarab of Preservation,81,,1,1,,,,necro,,1,,,,,,,,,Other Scarabs are not consumed on use,,,,,,,,
Map Fragments,Horned Scarab of Awakening,81,,1,1,,,,necro,,1,,,,,,,,,Tier 16+ Areas contain the Bosses from a random Maven Invitation,,,,,,,,
Map Fragments,Horned Scarab of Tradition,83,,1,1,,,,necro,,1,,,,,,,,,All Rare and Unique Monsters in Area have dropped items\ntransformed by a Reward Modifier,,,,,,,,
Map Fragments,Horned Scarab of Glittering,81,,1,1,,,,necro,,1,,,,,,,,,"Players in Area gain increased Item Rarity for each Monster\nslain, up to 400%, decaying over time",,,,,,,,
Map Fragments,Horned Scarab of Pandemonium,81,,1,1,,,,necro,,1,,,,,,,,,Monster packs in Area have a 15% chance to be replaced by a random Atlas Boss\nModifiers to the Final Map Boss also apply to these Atlas Bosses,,,,,,,,
Map Fragments,Abyss Scarab of the Consort,78,,1,1,,,,necro,,3,,,,,,,,,An [ContainsAbyss|Abyss] Pit in Area will spawn an [AbyssalConsort|Abyssal Consort],,,,,,,,
Map Fragments,Blight Scarab of Invigoration,78,,1,1,,,,necro,,3,,,,,,,,,Each Empowering Tower in Areas grants Blighted Monsters in\nrange increased Difficulty and Reward,,,,,,,,
Map Fragments,Breach Scarab of Resonant Cascade,78,,1,1,,,,necro,,3,,,,,,,,,Unstable Breaches in Areas are 10% faster for each Unstable Breach already opened\nMonsters from Unstable Breaches in Areas have increased Difficulty and Reward for\neach Unstable Breach already opened,,,,,,,,
Map Fragments,Essence Scarab of Adaptation,78,,1,1,,,,necro,,3,,,,,,,,,Imprisoned Monsters released in Areas grant a random Essence Modifier to another Imprisoned Monster in the Area\nImprisoned Monsters in Areas have increased Difficulty and Reward for\neach Essence Modifier,,,,,,,,
Map Fragments,Torment Scarab of Possession,73,,1,1,,,,necro,,3,,,,,,,,,Rare Monsters in Area have a quarter chance to be Possessed by up to 3 Tormented Spirits,,,,,,,,
Map Fragments,Scarab of Radiant Storms,78,,1,1,,,,necro,,3,,,,,,,,,Area contains a Resplendent Tempest,,,,,,,,
Map Fragments,Scarab of Wisps,73,,1,1,,,,necro,,3,,,,,,,,,Monsters in Area have a chance to be Empowered by 2000 Wildwood Wisps,,,,,,,,
Map Fragments,Scarab of the Sinistral,78,,1,1,,,,necro,,3,,,,,,,,,100% increased effect of Area Prefix Modifiers\nArea Suffix Modifiers have no effect,,,,,,,,
Gold,Gold,1,,1,1,,,,kalgu,,5,,,,,,,,,Can be spent at Vendors,,,,,,,,
Idols,Minor Idol,68,NMRU,1,1,,,,phrecia,,,,,,,,,,,2% increased Maps found in your Maps,,,,,,,,
Idols,Kamasan Idol,68,NMR,2,1,,,,phrecia,,,,,,,,,,,4% increased Maps found in your Maps,,,,,,,,
Idols,Totemic Idol,75,NMR,3,1,,,,phrecia,,,,,,,,,,,6% increased Maps found in your Maps,,,,,,,,
Idols,Noble Idol,68,NMR,1,2,,,,phrecia,,,,,,,,,,,4% increased Maps found in your Maps,,,,,,,,
Idols,Burial Idol,75,NMR,1,3,,,,phrecia,,,,,,,,,,,6% increased Maps found in your Maps,,,,,,,,
Idols,Conqueror Idol,81,NMR,2,2,,,,phrecia,,,,,,,,,,,8% increased Maps found in your Maps,,,,,,,,
Stackable Currency,Veiled Chaos Orb,61,,1,1,,,,defa,,3,,,,,,,,,Reforges a rare item with new random modifiers including a random Veiled modifier,,,,,,,,
Stackable Currency,Veiled Exalted Orb,61,,1,1,,,,defa,,3,,,,,,,,,Removes a random modifier and adds a random Veiled modifier to a rare item,,,,,,,,
Stackable Currency,Shaper's Exalted Orb,1,,1,1,,,,defa,,3,,,,,,,,,Adds Shaper influence and a new Shaper modifier to a rare item,,,,,,,,
Stackable Currency,Elder's Exalted Orb,1,,1,1,,,,defa,,3,,,,,,,,,Adds Elder influence and a new Elder modifier to a rare item,,,,,,,,
Stackable Currency,Orb of Remembrance,1,,1,1,,,,defa,,3,,,,,,,,,Randomises the number of Memory Strands on a normal equipment item,,,,,,,,
Stackable Currency,Orb of Unravelling,1,,1,1,,,,defa,,3,,,,,,,,,Consumes all Memory Strands on an item to attempt to upgrade the tier\nof explicit modifiers based on the number of Memory Strands consumed,,,,,,,,
Stackable Currency,Orb of Intention,1,,1,1,,,,defa,,3,,,,,,,,,"Modifies a Memory Influenced Map, causing items found to\nhave more Memory Strands, but fewer items drop",,,,,,,,
Stackable Currency,Runegraft of the Angler,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Bound,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Combatant,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Fortress,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Jeweller,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Novamark,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the River,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Sinistral,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Soulwick,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Warp,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of the Witchmark,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Bellows,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Blasphemy,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Gemcraft,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Loyalty,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Quaffing,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Refraction,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Restitching,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Stability,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Time,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Runegraft of Treachery,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Map Fragments,Kalguuran Scarab,68,,1,1,,,,secret,,3,,,,,,,,,Area contains 2 additional Ore Deposits,,,,,,,,
Map Fragments,Kalguuran Scarab of Guarded Riches,73,,1,1,,,,secret,,3,,,,,,,,,Monsters guarding Ore Deposits in Area are at least Magic,,,,,,,,
Map Fragments,Kalguuran Scarab of Refinement,78,,1,1,,,,secret,,3,,,,,,,,,Ore Deposits in Area grant Smelted Bars instead of Marking Ore,,,,,,,,
Map Fragments,Echo of Trauma,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Map Fragments,Echo of Reverence,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Map Fragments,Echo of Loneliness,1,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Map Fragments,Syndicate Medallion,80,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Map Fragments,Allflame Ember of Kulemak,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack Leaders are random Syndicate Members which\ncan have random Syndicate Gear equipped\nPack Monsters revive after Final Map Boss has been slain,,,,,,,,
Map Fragments,Allflame Ember of Resplendence,1,,1,1,,,,secret,,3,,,,,,,,,"Substitutes Monster Packs in Area\nPack Monsters do not drop items\nPack Monsters grant increased Item Rarity when slain, up to\n400%, decaying over time",,,,,,,,
Map Fragments,Allflame Ember of Propagation,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack Monsters that die when Rare spread\nModifiers to other Rare Monsters in Area,,,,,,,,
Map Fragments,Allflame Ember of Flesh,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack has single Monster\nMonster has greatly increased Life,,,,,,,,
Map Fragments,Allflame Ember of the Wildwood,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack Leader Empowers Map Bosses\nwith Wildwood Wisps when slain,,,,,,,,
Map Fragments,Allflame Ember of the Ethereal,1,,1,1,,,,secret,,3,,,,,,,,,"Substitutes Monster Packs in Area\nPack Monsters cannot drop\nEquipment, Flasks or Tinctures",,,,,,,,
Map Fragments,Allflame Ember of the Gilded,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack Monster Equipment Drops are converted to Gold,,,,,,,,
Map Fragments,Allflame Ember of Toads,1,,1,1,,,,secret,,3,,,,,,,,,Substitutes Monster Packs in Area\nPack Monsters are Harmless Toads,,,,,,,,
Map Fragments,Allflame Ember of K'Tash,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Dark Bargain of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Heavy Strike of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Spectral Shield Throw of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Spectral Throw of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Storm Call of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Blast Rain of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Siege Ballista of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Sunder of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Wave of Conviction of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Chain Hook of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Spectral Helix of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Skill Gems,Bladefall of Trarthus,68,,1,1,,,,secret,,3,,,,,,,,,,,,,,,,,
Stackable Currency,Foulborn Orb of Augmentation,68,,1,1,,,,keepers,,3,,,,,,,,,Augments a magic item with a new random modifier with\nhigher level modifiers being more likely,,,,,,,,
Stackable Currency,Foulborn Regal Orb,68,,1,1,,,,keepers,,3,,,,,,,,,Upgrades a magic item to a rare item with higher level\nmodifiers being more likely,,,,,,,,
Stackable Currency,Foulborn Exalted Orb,80,,1,1,,,,keepers,,3,,,,,,,,,Augments a rare item with a new random modifier with\nhigher level modifiers being more likely,,,,,,,,
Map Fragments,Hivebrain Gland,1,,1,1,,,,keepers,,3,,,,,,,,,,,,,,,,,
Map Fragments,Traumatic Fragment,84,,1,1,,,,keepers,,3,,,,,,,,,The Moment of Trauma is level 85\nThe Incarnation of Fear's full power is unleashed in The Moment of Trauma,,,,,,,,
Map Fragments,Reverent Fragment,84,,1,1,,,,keepers,,3,,,,,,,,,The Moment of Reverence is level 85\nThe Incarnation of Dread's full power is unleashed in The Moment of Reverence,,,,,,,,
Map Fragments,Lonely Fragment,84,,1,1,,,,keepers,,3,,,,,,,,,The Moment of Loneliness is level 85\nThe Incarnation of Neglect's full power is unleashed in The Moment of Loneliness,,,,,,,,
Vault Keys,Lonely Reliquary Key,68,,1,1,,,,keepers,,3,,,,,,,,,,,,,,,,,
Vault Keys,Reverent Reliquary Key,68,,1,1,,,,keepers,,3,,,,,,,,,,,,,,,,,
Vault Keys,Traumatic Reliquary Key,68,,1,1,,,,keepers,,3,,,,,,,,,,,,,,,,,
Wombgifts,Provisioning Wombgift,1,,1,1,,,,keepers,,3,,,,,,,,,Can grow into an Armour or Jewellery item on the Genesis Tree,,,,,,,,
Wombgifts,Lavish Wombgift,13,,1,1,,,,keepers,,3,,,,,,,,,Can grow into a Currency item on the Genesis Tree,,,,,,,,
Wombgifts,Ancient Wombgift,21,,1,1,,,,keepers,,3,,,,,,,,,Can grow into a Unique item on the Genesis Tree,,,,,,,,
Wombgifts,Mysterious Wombgift,68,,1,1,,,,keepers,,3,,,,,,,,,Can grow into an item on the Genesis Tree,,,,,,,,
Rings,Cryonic Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,Cannot roll Modifiers of Non-Cold Damage Types\n+2% to maximum Cold Resistance,,,,,,,,
Rings,Enthalpic Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,Cannot roll Modifiers of Non-Fire Damage Types\n+2% to maximum Fire Resistance,,,,,,,,
Rings,Synaptic Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,Cannot roll Modifiers of Non-Lightning Damage Types\n+2% to maximum Lightning Resistance,,,,,,,,
Rings,Organic Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,Cannot roll Modifiers of Non-Physical Damage Types\n3% additional Physical Damage Reduction,,,,,,,,
Rings,Fugitive Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,Cannot roll Modifiers of Non-Chaos Damage Types\n+2% to maximum Chaos Resistance,,,,,,,,
Rings,Formless Ring,40,NMR,1,1,,,,keepers,,3,,,,,,,,,5-7% increased Global Defences,,,,,,,,
Stackable Currency,Refracting Fog,68,,1,1,,,,mirage,,3,,,,,,,,,Replaces the Small Passive Skill Enchantment of a Cluster Jewel,,,,,,,,
Stackable Currency,Essence of Desolation,68,,1,1,,,,mirage,,3,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Flesh of Xesht,1,,1,1,,,,mirage,,3,,,,,,,,,Transforms a Breach Unique item to its alternate form,,,,,,,,
Stackable Currency,Sinistral Catalyst,1,,1,1,,,,mirage,,3,,,,,,,,,"Adds quality that enhances Prefix modifiers on a ring, amulet or belt\nReplaces other quality types",,,,,,,,
Stackable Currency,Dextral Catalyst,1,,1,1,,,,mirage,,3,,,,,,,,,"Adds quality that enhances Suffix modifiers on a ring, amulet or belt\nReplaces other quality types",,,,,,,,
Stackable Currency,Volatile Vaal Orb,68,,1,1,,,,mirage,,3,,,,,,,,,"Unpredictably either randomises the values of random modifiers on a\nunique equipment and corrupts it, or destroys it",,,,,,,,
Stackable Currency,Memory of Trauma,1,,1,1,,,,mirage,,3,,,,,,,,,Adds a Memory Thread to the Atlas leading to the Incarnation of Fear,,,,,,,,
